Date,TS,Tmax,Tmin,T,WS,RH,SH,PS,SI
3/18/2012,28.82,38.71,18.01,27.23,5.12,42.29,9.53,100.37,108.892677
3/19/2012,28.46,38.3,19.38,27.64,7.33,34.9,8.04,100.41,111.054741
3/20/2012,24.97,34.83,13.8,23.57,4,8.16,1.47,100.65,110.319481
3/21/2012,23.02,33.16,13.84,22.52,3.99,12.16,2.06,100.62,110.840195
3/22/2012,24.61,34.83,14.56,24.66,2.71,6.82,1.31,100.68,
3/23/2012,26.49,36.53,16.32,25.73,2.8,10.23,2.09,100.69,112.900482
3/24/2012,29.14,38.39,17.76,27.51,2.65,19.99,4.55,100.64,116.438339
3/25/2012,29.78,38.88,19.26,28.4,4.35,28.46,6.85,100.47,116.124992
3/26/2012,30.19,38,21.47,29.15,3.14,31.74,7.99,100.43,109.688492
3/27/2012,31.53,38.46,23.56,30.13,3.29,26,6.91,100.5,114.618797
3/28/2012,30.1,37.45,21.89,28.87,4.02,28.3,6.98,100.76,110.833199
3/29/2012,31.32,38.93,21.26,29.89,2.87,22.72,5.94,100.74,
3/30/2012,33.33,42.03,21.28,31.15,3.08,28.46,8.04,100.27,113.906235
3/31/2012,32.83,42.85,21.97,31.39,5.07,30.76,8.82,100.17,
4/1/2012,32.07,41.31,20.79,30.44,4.66,33.46,9.08,100.3,116.652344
4/2/2012,31.69,39.7,22.62,30.52,3.07,36.85,10.04,100.39,111.544205
4/3/2012,33.86,41.63,23.87,32.09,2.77,21.71,6.45,100.51,116.114029
4/4/2012,33.7,41.84,23.64,32.02,4.39,30.07,8.92,100.38,115.74366
4/5/2012,34.69,42.2,23.37,32.27,3.18,30.74,9.28,100.08,123.64814
4/6/2012,34.8,42.65,22.78,32.52,2.94,27.85,8.53,99.95,123.354347
4/7/2012,33.6,41.5,23.64,32.2,2.96,29.01,8.73,99.94,
4/8/2012,32.68,39.59,24.65,31.52,4.19,35.05,10.16,99.98,106.380196
4/9/2012,33.93,43.09,23.18,32.29,4.91,34.45,10.43,99.98,120.089417
4/10/2012,34.07,42.01,24.22,32.12,5.36,34.63,10.37,100.01,123.912338
4/11/2012,33.41,40.94,24.6,31.6,4.87,35.94,10.48,99.85,109.745819
4/12/2012,32.1,39.19,23.5,30.76,4.95,41.05,11.43,99.76,116.127205
4/13/2012,31.07,38.18,23.25,29.91,5.5,45.19,11.98,99.78,106.850815
4/14/2012,32.78,38.71,23.4,30.58,3.14,38.89,10.67,100.12,121.6334
4/15/2012,31.23,36.53,22.18,29.24,2.78,40.67,10.3,100.4,120.925209
4/16/2012,31.78,38.6,23.67,30.34,6.1,38.89,10.52,100.12,
4/17/2012,30.7,36.76,24.94,29.72,6.02,45.26,11.85,99.93,111.846558
4/18/2012,29.34,35.41,22.7,28.45,4.38,47.52,11.55,100.02,118.070831
4/19/2012,27.22,31.02,23.38,26.52,5.6,54.83,11.88,100.24,101.641533
4/20/2012,28.78,33.34,21.61,27.17,4.74,50.98,11.46,100.41,109.343155
4/21/2012,29.24,34.06,22.39,27.59,5,51.25,11.8,100.43,116.499428
4/22/2012,31.22,36.86,21.48,28.85,4.82,44.83,11.14,100.09,120.257095
4/23/2012,31.79,37.91,22.28,29.43,5.2,46.42,11.96,99.88,
4/24/2012,33.15,38.88,21.67,30.11,3.49,43,11.5,100.02,123.582878
4/25/2012,32.23,38.63,22.64,30.29,4.55,41.86,11.31,100.03,125.49572
4/26/2012,33.86,39.27,23.44,31.32,3.24,33.32,9.53,100.14,127.598579
